year,fips,state,region,population_est,anxiety_ct,trauma_stress_ct,adhd_ct,bipolar_ct,depression_ct,comm_psych_care,outpatient_util,state_psych_care,private_psych_care,resid_psych_care,total_inpatient,inpatient_util,total_civilian,total_util,median_adhd,median_ptsd,median_anxiety,median_bipolar,median_depression,median_mental_hospital,median_psychiatrists_near_me,median_psychologist_near_me,median_therapist_near_me,median_all_trends,mean_adhd,mean_ptsd,mean_anxiety,mean_bipolar,mean_depression,mean_mental_hospital,mean_psychiatrists_near_me,mean_psychologist_near_me,mean_therapist_near_me,mean_all_trends,total_facilities,mental_health_only,inpatient_facilities,pct_pharmacotherapy,pct_free_services,pct_medicare_services,pct_youth_services,pct_counseling_services,per_capita_total_facilities,per_capita_mental_health_only,per_capita_inpatient_facilities
2018,41,OR,West Pacific,4183538,39613,51856,12380,11586,37469,135182,0.032312841,268032,264973,267458,800463,0.1913363760529963,935645,0.223649217,25,16,83,23.5,76,46.5,0,0,26,25,25,15.75,82.91666667,23.41666667,73.83333333,45.58333333,0,3.25,27.5,33.02777777777778,,,,,,,,,,,
2018,42,PA,Atlantic,12809107,85574,85862,73070,57437,141122,575038,0.044892903150859774,1129123,1082389,1124924,3336436,0.2604737395042449,3911474,0.305366643,21,12.5,84,22,71.5,36.5,4,14,36,22,21.25,12.33333333,83.25,21.66666667,67.91666667,37,4.416666667,15.16666667,36.66666667,33.29629629744444,,,,,,,,,,,
2018,44,RI,Atlantic,1059338,8440,3961,2971,3609,10681,30516,0.028806669825872384,60542,60765,60766,182073,0.1718743215102262,212589,0.200680991,24,13.5,83,22,68.5,36,0,0,32,24,24.58333333,13.41666667,82.83333333,22.33333333,68.08333333,35.5,2.583333333,0,26.5,30.648148147000004,,,,,,,,,,,
2018,45,SC,South,5091702,17960,18165,15297,11404,25659,87782,0.017240207694794393,172847,174384,174384,521615,0.10244413361190423,609397,0.119684341,20.5,12.5,68.5,19,67.5,31.5,0,9,30,20.5,20,12.66666667,69.5,18.91666667,67.5,31.41666667,0,6.25,30.58333333,28.53703703777778,,,,,,,,,,,
2018,46,SD,Central,879386,1607,3943,1242,1502,3846,17272,0.019640976772429854,31419,32556,32554,96529,0.10976863402419415,113801,0.129409611,23.5,13,78,21,82.5,0,0,0,0,13,23.25,13,77.83333333,20.91666667,76.25,4.25,0,0,0,23.944444444444443,,,,,,,,,,,
2018,47,TN,South,6778180,16802,12162,4953,14823,28092,118871,0.017537303523954807,227920,232489,235110,695519,0.10261146797517917,814390,0.120148771,18,11,70.5,19,63,44,0,11,29.5,19,18.16666667,11.25,71.5,19.33333333,61.58333333,44,0,11.41666667,30.91666667,29.79629629666667,,,,,,,,,,,
2018,48,TX,South,28624564,59735,47672,41940,69144,98622,402860,0.014073926,784402,789750,800103,2374255,0.082944669,2777115,0.097018596,23.5,12,81,21.5,78,45,2,12,31,23.5,23.08333333,12.66666667,80.66666667,21.75,75.83333333,45.08333333,2.25,12.5,30.58333333,33.824074073333335,,,,,,,,,,,
2018,49,UT,West Pacific,3155153,19365,10101,5925,4483,15425,56568,0.017928766053500418,111662,110309,111458,333429,0.10567760105452889,389997,0.123606367,21,13,82.5,19,75.5,24,0,0,21,21,21.58333333,12.58333333,82.58333333,19.66666667,74.16666667,24.41666667,0,3.333333333,21.5,28.870370370333337,,,,,,,,,,,
2018,50,VT,Atlantic,624802,4384,9584,2464,1381,5128,31312,0.050115076,62526,62526,62463,187515,0.3001190777238229,218827,0.350234154,22.5,15.5,80.5,20,75,0,0,0,0,15.5,21.66666667,14.75,82.08333333,19.08333333,68.58333333,0,0,0,3.75,23.324074073333332,,,,,,,,,,,
2018,51,VA,South,8510920,31445,27840,21636,23450,42704,125501,0.014745879411391483,238859,246201,246201,731261,0.085920324,856762,0.100666203,26,14,77,22,70.5,33.5,0,13,28.5,26,25.66666667,14,76.08333333,22.58333333,72.16666667,33.5,1.25,12.16666667,28.58333333,31.77777777777778,,,,,,,,,,,
2018,53,WA,West Pacific,7526793,19701,20804,6485,9616,25787,105396,0.014002776481298211,200584,192283,203054,595921,0.079173295,701317,0.093176071,24.5,15.5,84.5,23.5,77,46,0,11.5,32,24.5,24.83333333,15.66666667,83.5,23.66666667,75,46.75,0.5,10.91666667,33.75,34.95370370444445,,,,,,,,,,,
2018,55,WI,Central,5809319,12461,7810,3624,6214,12201,72249,0.012436741724804577,138006,140437,140940,419383,0.072191422,491632,0.084628164,23,13,85,20.5,75.5,47.5,0,9,30,23,22.33333333,13.33333333,84.75,20.75,73.58333333,47.16666667,0,7.416666667,29.41666667,33.194444444111106,,,,,,,,,,,
2018,56,WY,West Pacific,579054,4146,3893,1391,1674,5630,16557,0.028593188,32204,32512,32512,97228,0.16790834706262284,113785,0.196501535,19,12.5,67,20,75.5,0,0,0,0,12.5,19,13.75,67.91666667,20,69.75,0,0,0,0,21.157407407777775,,,,,,,,,,,
2019,1,AL,South,4907965,14904,11235,13214,10824,43136,103681,0.021125048772760197,205558,205139,206343,617040,0.12572216794537044,720721,0.146847217,24.5,13,79,20,72,32.5,0,9.5,44.5,24.5,24.16666667,13.33333333,79.41666667,20.41666667,71.16666667,32.41666667,0,8.916666667,42.33333333,32.46296296411111,,,,,,,,,,,
2019,2,AK,West Pacific,733603,1576,3261,622,625,2693,11449,0.015606533779169388,22164,22164,21613,65941,0.089886492,77390,0.105493026,26,16,83,18.5,77,0,0,0,0,16,27.08333333,16.66666667,79.91666667,19.08333333,76.75,5.166666667,0,0,0,24.96296296,,,,,,,,,,,
2019,5,AR,South,3020985,9168,11733,1593,6619,19300,76585,0.025351003066880505,151512,150737,150710,452959,0.14993752037828723,529544,0.175288523,25,16.5,80.5,23,75,44,0,0,48,25,25.08333333,16.41666667,79.91666667,23,76.83333333,44.33333333,0,6.083333333,47.33333333,35.44444444366667,,,,,,,,,,,
2019,6,CA,West Pacific,39437610,115265,119768,48786,62442,201222,784665,0.019896362888116192,1478138,1465591,1479114,4422843,0.11214784567320382,5207508,0.132044209,23,13,86,18.5,71.5,44.5,2,14,55,23,22.91666667,13.41666667,85,18.5,73.33333333,44.41666667,2.333333333,14.41666667,52.75,36.34259259366666,,,,,,,,,,,
2019,8,CO,West Pacific,5758486,26924,42211,9977,15837,41848,142728,0.024785682,273202,274557,270466,818225,0.14209029942939863,960953,0.166875981,21.5,16,80,19,72.5,42,0,12.5,51.5,21.5,22,16.16666667,79.5,19.5,70.25,41,1.25,13,50.5,34.79629629666667,,,,,,,,,,,
2019,9,CT,Atlantic,3566022,11014,10152,2364,8305,15973,95124,0.026675102,187198,188253,186777,562228,0.15766251582295343,657352,0.184337618,26,16,86.5,21,74,39,17,20,57,26,26,15.91666667,87.08333333,20.91666667,72.08333333,38.83333333,17.33333333,20.75,56.83333333,39.527777776666674,,,,,,,,,,,
2019,10,DE,Atlantic,976668,1157,1413,730,1907,2967,18621,0.019065844278710883,27146,26273,23242,76661,0.078492384,95282,0.097558229,25,15,81.5,22.5,74,14,0,0,58.5,22.5,24.41666667,14.83333333,82.33333333,21.83333333,73.08333333,16.58333333,0,13.16666667,50.5,32.97222222111111,,,,,,,,,,,
2019,11,DC,Atlantic,708253,1652,3761,2390,6373,13382,45747,0.064591325,89708,90356,90264,270328,0.38168281673356835,316075,0.446274142,25.5,17.5,72.5,18,63,26.5,0,0,29.5,25.5,25.25,17.16666667,70.83333333,18.33333333,63.25,20.75,0,0,21.83333333,26.379629628888885,,,,,,,,,,,
2019,12,FL,South,21492056,14323,28784,10481,23368,52772,218907,0.010185484348263376,403594,379054,404647,1187295,0.055243435,1406202,0.065428919,22.5,13.5,78.5,21,68,30.5,3,20,54.5,22.5,22.91666667,13.91666667,78.91666667,20.33333333,67.41666667,30.66666667,3.25,20.08333333,52.16666667,34.407407408888886,,,,,,,,,,,
2019,15,HI,West Pacific,1415615,555,2538,461,1162,2133,10126,0.007153075,19280,19531,19723,58534,0.041348813060048104,68660,0.048501888,25,16.5,76,19,76,18,0,0,45.5,19,25.83333333,16.33333333,77.83333333,18.91666667,74.08333333,21.66666667,0,0,33.91666667,29.842592592222225,,,,,,,,,,,
2019,16,ID,West Pacific,1789060,1396,866,656,1581,2572,18177,0.010160084,32770,32420,34842,100032,0.055913161,118209,0.066073245,24,15.5,80.5,22,77,48.5,0,0,40.5,24,24.91666667,15.41666667,80.75,22,76.16666667,52.08333333,0,0,41.41666667,34.75000000111111,,,,,,,,,,,
2019,17,IL,Central,12667017,8751,8884,4783,7438,13340,49261,0.003888919,87749,91338,91340,270427,0.02134891,319688,0.025237828,24.5,14,83,20,73,46,3,15.5,53.5,24.5,24.58333333,14.25,84.08333333,20.08333333,70.5,46.75,2.75,15.25,54.33333333,36.95370370222222,,,,,,,,,,,
2019,18,IN,Central,6731010,46771,29310,27830,14279,50188,139854,0.020777565328234545,277141,274386,276844,828371,0.12306786054395998,968225,0.143845426,25.5,13,80,19.5,73,38,0,13,47.5,25.5,24.66666667,13.41666667,81.16666667,20,72.66666667,37.83333333,0,12.5,47.83333333,34.45370370444445,,,,,,,,,,,
2019,19,IA,Central,3159596,88716,45956,41416,18508,78292,268394,0.08494567,524214,507519,512656,1544389,0.48879318748346307,1812783,0.573738858,24.5,14,82.5,20.5,81.5,35.5,0,0,40,24.5,25.33333333,13.91666667,83.58333333,20.75,77.83333333,36.33333333,0,3.25,38.41666667,33.26851851777778,,,,,,,,,,,
2019,21,KY,Central,4472345,38904,36048,20599,13113,46032,168084,0.037582968219133366,325734,331993,331997,989724,0.2212986699371359,1157808,0.258881638,23,13,83.5,20.5,69.5,36,0,12,44,23,23.5,12.91666667,83.16666667,20.75,69.41666667,35.5,1.25,12.58333333,45.25,33.81481481555556,,,,,,,,,,,
2019,22,LA,South,4658285,2924,1603,2118,3406,7626,37259,0.007998437,71501,72541,72542,216584,0.046494364342241835,253843,0.054492802,24.5,13,76,20.5,68,65,0,11.5,50,24.5,24.08333333,13.33333333,76.41666667,20.75,67.5,64,0,10.75,47.75,36.06481481444444,,,,,,,,,,,
2019,25,MA,Atlantic,6894883,1921,1467,728,1755,2191,26617,0.003860399,50553,52084,52471,155108,0.022496103269627636,181725,0.026356502,25,14,76.5,21.5,66.5,57,17,19,57.5,25,25.33333333,13.91666667,77.33333333,21.08333333,65.75,58.25,16.66666667,18.75,57.08333333,39.351851851111114,,,,,,,,,,,
2019,26,MI,Central,9984795,50728,43441,30755,36492,71115,251461,0.025184393,487983,480892,487346,1456221,0.14584385558241306,1707682,0.171028248,22,12,77,20.5,67,40.5,4,18,55,22,22.75,12.25,76.16666667,20.41666667,65.75,41.25,3.25,17.66666667,56,35.05555555666667,,,,,,,,,,,
2019,27,MN,Central,5640053,134806,99359,47031,22368,113178,289911,0.051402177,572878,553067,571542,1697487,0.30097004407582695,1987398,0.352372221,26,16,85.5,19.5,76,56,0,15,49,26,25.58333333,15.25,85.08333333,19.75,73.66666667,55.5,0,14.41666667,48.5,37.52777777777778,,,,,,,,,,,
2019,28,MS,South,2978227,14297,11476,17703,10522,25558,89341,0.029998049174894997,172163,174812,174247,521222,0.1750108369845549,610563,0.205008886,28.5,14,83,21.5,72.5,44.5,0,16,37,28.5,27.5,13.75,81.91666667,21.16666667,72.58333333,42.66666667,1.833333333,10.33333333,39.08333333,34.53703704,,,,,,,,,,,
2019,29,MO,Central,6140475,12551,7085,8516,15628,27659,82131,0.013375349626861115,160004,161450,161483,482937,0.07864815,565068,0.0920235,23,15,85,21,76.5,42.5,0,14,49.5,23,24.41666667,14.83333333,86.41666667,21.41666667,76.41666667,42.16666667,0.583333333,13.25,47.91666667,36.37962963144444,,,,,,,,,,,
2019,30,MT,West Pacific,1070123,27331,14434,7377,6699,23278,72263,0.067527751,142694,140214,142737,425645,0.39775334237279264,497908,0.465281094,21,15.5,81.5,22,73.5,0,0,0,0,15.5,22.33333333,16,81.08333333,21.16666667,75.83333333,6.833333333,0,0,0,24.805555554777783,,,,,,,,,,,
2019,31,NE,Central,1932571,4588,4061,1275,3766,7126,28147,0.014564536050680674,51922,49623,52346,153891,0.079630192,182038,0.094194728,24,15,87.5,22.5,82,37,0,0,40,24,25.66666667,14.66666667,87.08333333,22.83333333,78.66666667,35.16666667,0,0,37.75,33.53703703777777,,,,,,,,,,,
2019,32,NV,West Pacific,3090771,2200,2027,628,994,2053,18985,0.00614248,35235,37873,37750,110858,0.035867426,129843,0.042009906,23,17,87,21,72.5,46.5,0,0,39.5,23,23.41666667,16.41666667,86.16666667,21.16666667,73,46.5,0,2.583333333,38.75,34.22222222366667,,,,,,,,,,,
2019,34,NJ,Atlantic,8891258,35494,61652,25887,32537,80766,453007,0.050949708129040906,851798,828288,846509,2526595,0.2841662001035174,2979602,0.335115908,25.5,12.5,81.5,21.5,71,28,5,23,59.5,25.5,25.25,12.83333333,82.5,21.25,70.33333333,29,5.166666667,23.5,58.16666667,36.444444444111106,,,,,,,,,,,
2019,35,NM,West Pacific,2099634,43900,48103,13670,12513,40548,204054,0.097185509,405506,393225,406070,1204801,0.5738147696217532,1408855,0.671000279,21,20,83.5,21.5,72.5,40.5,0,0,42.5,21.5,21.58333333,20.41666667,83.83333333,21.91666667,74.16666667,40.33333333,0,3.416666667,40.58333333,34.02777777744445,,,,,,,,,,,
2019,36,NY,Atlantic,19463131,7539,13281,3838,6726,11749,62793,0.003226254,106611,115046,115045,336702,0.017299478,399495,0.020525731,23.5,13,83,21,69.5,41.5,5,22,58.5,23.5,22.66666667,13.08333333,83.08333333,20.41666667,69.33333333,40.66666667,4.416666667,21.83333333,56.66666667,36.90740740744444,,,,,,,,,,,
2019,37,NC,South,10501384,22637,24198,6136,20052,41688,119069,0.011338410251448761,211777,203680,209479,624936,0.05950987,744005,0.070848281,26,14.5,80,20.5,69.5,35,3,12,55,26,26,14.66666667,80,21.41666667,70.91666667,34.75,2.25,12.16666667,53.16666667,35.03703703888888,,,,,,,,,,,
2019,38,ND,Central,763724,3545,1918,1324,1041,3421,15525,0.020328024260073012,29308,29108,29790,88206,0.11549460276225443,103731,0.135822627,22.5,12.5,78,17,69,0,0,0,0,12.5,22.75,12.91666667,79.91666667,17.25,67.5,12.66666667,0,0,3.25,24.02777777888889,,,,,,,,,,,
2019,39,OH,Central,11696507,135478,142480,76030,68638,167913,580989,0.049672008916850134,1152425,1158545,1156375,3467345,0.2964427756081367,4048334,0.346114785,24,13.5,86,19.5,67.5,46,5,18.5,55,24,24.16666667,13.75,86.25,19.91666667,69,45.33333333,3.833333333,17.58333333,54.08333333,37.101851851444444,,,,,,,,,,,
2019,40,OK,South,3960676,15670,19499,4399,10898,36138,108293,0.027342049690507377,211584,210675,212796,635055,0.16034005306164908,743348,0.187682103,24,16.5,85.5,22.5,74.5,64.5,0,13,38,24,24.75,16.25,85.41666667,22.41666667,74,62.91666667,1,10.83333333,40.25,37.53703703777778,,,,,,,,,,,
2019,41,OR,West Pacific,4216116,55026,58648,7693,13083,46385,143584,0.034055989,284297,280985,283792,849074,0.20138772272869152,992658,0.235443712,27,16.5,83,22,68.5,50.5,0,10,42.5,27,26.91666667,16.33333333,83.75,21.08333333,66.75,51.25,0,7.666666667,44.66666667,35.37962962966666,,,,,,,,,,,
2019,42,PA,Atlantic,12798883,94755,94898,73477,56780,144238,595039,0.046491478982970624,1171711,1127557,1168629,3467897,0.27095309801644407,4062936,0.317444577,23,14,86,20,68.5,37,4.5,20,58,23,23,14,86.91666667,20,66.91666667,37,4.416666667,19.83333333,58.75,36.75925925966666,,,,,,,,,,,
2019,44,RI,Atlantic,1058158,10550,5308,3564,4141,13159,32681,0.030884801702581278,64902,65126,65126,195154,0.18442803437671879,227835,0.215312836,25,14,81.5,20,72,41,0,0,39.5,25,24.5,14.16666667,83.5,20,69.41666667,37,0,4,34.41666667,31.888888889999993,,,,,,,,,,,
2019,45,SC,South,5157702,21155,22824,16847,12413,29817,100007,0.019389837,197462,199028,199028,595518,0.1154618859329213,695525,0.134851723,21.5,13,71,18,66.5,36,0,15,51.5,21.5,21.58333333,12.91666667,71.16666667,18.16666667,68.83333333,34.16666667,0,14.83333333,51.66666667,32.59259259333333,,,,,,,,,,,
2019,46,SD,Central,887127,1635,4084,1163,1440,3861,17269,0.019466209460426747,31212,32414,32414,96040,0.10825958402799148,113309,0.127725793,23.5,12.5,78.5,18.5,76.5,0,0,0,0,12.5,24.25,12.83333333,79,18.08333333,74.33333333,15.16666667,0,0,14.66666667,26.481481481111114,,,,,,,,,,,
2019,47,TN,South,6830325,17643,13997,4931,13345,28720,113850,0.016668313733241097,218094,222270,224770,665134,0.097379554,778984,0.114047867,20,12,69.5,18,60,47,0,14.5,50,20,19.33333333,12.25,69.33333333,18.33333333,59.91666667,47.5,1,14.41666667,49,32.342592592222225,,,,,,,,,,,
2019,48,TX,South,28986794,71044,55037,42984,73341,104727,418958,0.014453409369797847,816327,822076,832452,2470855,0.085240713,2889813,0.099694123,24,14,82.5,20,78.5,46.5,3,15.5,48,24,25.08333333,14.33333333,82,20.16666667,76.5,47.41666667,2.583333333,15.75,48.75,36.95370370366666,,,,,,,,,,,
2019,49,UT,West Pacific,3203383,19902,10349,5544,4476,15896,56739,0.017712212,111885,110499,111741,334125,0.10430379383295722,390864,0.122016006,25,13,82.5,19,70,23.5,0,8,38,23.5,24.33333333,13.33333333,82.66666667,19.41666667,72.25,26,0,5.333333333,39.25,31.398148148111115,,,,,,,,,,,
2019,50,VT,Atlantic,624046,4722,9829,2482,1414,5286,31396,0.050310393785073536,62666,62666,62587,187919,0.3011300449005362,219315,0.351440439,26,17,86.5,20,69,0,0,0,50,20,25.25,17.25,84.41666667,19.58333333,66.58333333,0,0,3.25,39.25,28.39814814777778,,,,,,,,,,,
2019,51,VA,South,8556642,33727,30368,22589,24268,45574,128696,0.015040479664803085,244455,252177,252177,748809,0.087512017,877505,0.102552497,28,16,77.5,21,69,36.5,4,17,54,28,27.91666667,15.58333333,78.58333333,21.33333333,71.66666667,36.16666667,3.833333333,17.25,52.5,36.09259259255556,,,,,,,,,,,
2019,53,WA,West Pacific,7614024,33516,29360,11980,11796,36601,158468,0.020812647819339683,308889,303165,311367,923421,0.12127897153988482,1081889,0.142091619,28,17,79.5,23,74.5,48.5,0,14,54,28,28,17.25,80.41666667,23,72.66666667,46.58333333,0,14.16666667,51.58333333,37.07407407444444,,,,,,,,,,,
2019,55,WI,Central,5824581,13132,7821,3917,6214,12152,76192,0.013081112615654242,141626,146962,147012,435600,0.074786495,511792,0.087867608,24.5,14.5,87.5,21.5,76.5,44.5,0,11.5,50.5,24.5,24.41666667,14.16666667,87.66666667,20.41666667,74.66666667,44.66666667,0,10.91666667,50.75,36.40740741,,,,,,,,,,,
2019,56,WY,West Pacific,580116,4764,4024,1385,1721,5874,16995,0.029295864964938047,33178,33420,33420,100018,0.17241034551710346,117013,0.20170621,20,16,71.5,17,67.5,0,0,0,0,16,20.83333333,15.83333333,70.58333333,17.5,68.08333333,0,0,0,0,21.425925924444446,,,,,,,,,,,
2020,1,AL,South,4921532,16620,13115,15797,12055,31107,97959,0.019904168051736736,194320,193889,195003,583212,0.11850212494808528,681171,0.138406293,23.5,13,78,19.5,65.5,30.5,0,9.5,50.5,23.5,23.58333333,13.25,78.08333333,19.58333333,65.83333333,30.5,0,8.5,49.5,32.092592591111114,,,,,,,,,,,
2020,2,AK,West Pacific,731158,1522,3324,512,526,2612,10651,0.014567302826475262,20674,20674,20198,61546,0.08417606,72197,0.098743363,28.5,16,84.5,21,68.5,0,0,0,0,16,28.83333333,15.91666667,82.83333333,20.83333333,71.75,12.83333333,0,0,0,25.888888887777778,,,,,,,,,,,
2020,4,AZ,West Pacific,7421401,75605,69167,32715,30140,71674,384551,0.051816496642615055,768452,763587,768664,2300703,0.3100092556647997,2685254,0.361825752,27,15,83,21,67,39,0,15.5,54.5,27,27.75,14.58333333,82.91666667,21,68.5,37.91666667,0.416666667,16.08333333,53.58333333,35.86111111077778,,,,,,,,,,,
2020,5,AR,South,3030522,9586,12098,2795,6851,19271,78548,0.025918967095437683,154512,153985,153974,462471,0.15260440280585325,541019,0.17852337,25,17,80.5,21,67.5,38.5,0,0,58,25,25.33333333,17.08333333,80.5,21.08333333,70.75,39.16666667,0,5.083333333,54.16666667,34.79629629588888,,,,,,,,,,,
2020,6,CA,West Pacific,39368078,106258,111713,43205,54443,186694,716073,0.018189179,1354571,1343822,1356266,4054659,0.10299357260976774,4770732,0.121182751,26,13,88,18.5,67.5,46.5,1.5,11.5,56,26,25.91666667,13.41666667,87.91666667,19.33333333,71.08333333,46.25,1.416666667,11.83333333,52.58333333,36.638888888555556,,,,,,,,,,,
2020,8,CO,West Pacific,5807719,26733,40977,9652,14834,39418,132748,0.022857166,254778,255938,252320,763036,0.13138307827909718,895784,0.154240245,26.5,14.5,81,20.5,63.5,41.5,0,9,59,26.5,25.5,14.58333333,80.66666667,20.58333333,67.08333333,42.08333333,0,9.416666667,55.08333333,34.99999999855556,,,,,,,,,,,
2020,9,CT,Atlantic,3557006,10149,9691,2129,7357,14399,87824,0.024690427848589516,172656,173725,172281,518662,0.14581420441798523,606486,0.170504632,24.5,14.5,88,20,64,39.5,14,13.5,58.5,24.5,25.5,14.91666667,87.91666667,20.41666667,68.16666667,40.83333333,14,13.91666667,54,37.74074074222222,,,,,,,,,,,
2020,10,DE,Atlantic,986809,1357,1399,644,2006,3386,17425,0.017657925697880744,23562,22337,21350,67249,0.068147939,84674,0.085805865,25.5,16,85.5,21.5,65,11.5,0,0,61.5,21.5,25.33333333,15.16666667,85.16666667,21.33333333,68.16666667,14.41666667,0,2,58.66666667,32.25000000111111,,,,,,,,,,,
2020,11,DC,Atlantic,712816,1525,3871,2158,5838,13700,51625,0.07242402,101660,102125,102013,305798,0.4289999102152589,357423,0.50142393,30,15.5,80.5,20.5,65.5,0,0,0,44.5,20.5,27.58333333,16.16666667,80,21,66.58333333,12.91666667,0,0,39.75,29.333333333333332,,,,,,,,,,,
2020,12,FL,South,21733312,21146,44033,13996,32586,76893,309424,0.014237314588775056,560603,522245,560920,1643768,0.075633571,1953192,0.089870886,23,14,81,20,66.5,30.5,2.5,19.5,59,23,23.41666667,14.16666667,82.08333333,19.83333333,67.41666667,30.5,2.583333333,18.75,56.16666667,34.99074074144444,,,,,,,,,,,
2020,13,GA,South,10710017,31925,25595,12134,25988,45551,144220,0.013465898,281321,275700,280752,837773,0.078223312,981993,0.09168921,25,14,82.5,20,62,35,2,14,58,25,25.16666667,14.58333333,83.25,20.25,65.75,35.25,1.5,14.08333333,53.91666667,34.861111111111114,,,,,,,,,,,
2020,15,HI,West Pacific,1407006,496,1124,515,785,1354,10022,0.007122926,19595,19798,19917,59310,0.042153338,69332,0.049276265,27,18,84.5,19,74.5,15,0,0,50,19,27.58333333,18.16666667,85.41666667,19.5,74.5,21.33333333,0,2.75,44,32.583333333333336,,,,,,,,,,,
2020,16,ID,West Pacific,1826913,1242,797,693,1438,2389,17172,0.009399462,30538,30209,32640,93387,0.051117377,110559,0.060516839,28,14,82,22,68,44,0,0,53.5,28,29,14.25,82.08333333,22,71.5,47.58333333,0,0,52.41666667,35.42592592555556,,,,,,,,,,,
2020,17,IL,Central,12587530,8087,8304,4199,6109,11333,42698,0.003392087,75803,79000,78999,233802,0.018574097,276500,0.021966184,25.5,13.5,87,19.5,64.5,45,3,13,65,25.5,25.58333333,14.25,86.16666667,20.16666667,65.75,45.41666667,2.333333333,13.41666667,60.25,37.03703703811111,,,,,,,,,,,
2020,18,IN,Central,6754953,50744,31335,27236,13983,51609,139431,0.020641298318433896,276296,276496,276485,829277,0.12276576905864482,968708,0.143407067,26.5,13,80,19,64.5,37.5,0,12,59.5,26.5,25.58333333,13.08333333,79.41666667,19,66.58333333,38.33333333,0.666666667,12.16666667,56.66666667,34.61111111077778,,,,,,,,,,,
2020,19,IA,Central,3163561,22781,4716,7142,6503,20862,244889,0.077409287,471798,445811,456376,1373985,0.43431594965293857,1618874,0.511725236,26,13,81.5,18,66.5,32,0,11.5,57.5,26,26.16666667,13.33333333,82.75,19,66.75,33.66666667,0,7.583333333,52.33333333,33.50925925922222,,,,,,,,,,,
2020,20,KS,Central,2913805,33226,30710,15678,15837,47536,146152,0.050158469767194444,292303,292304,292304,876911,0.3009504754093016,1023063,0.351108945,27.5,15,85.5,20.5,70.5,39,0,6,44.5,27.5,28.08333333,14.66666667,84.75,20.83333333,71.16666667,38.41666667,0,7.5,44.41666667,34.425925926666665,,,,,,,,,,,
2020,21,KY,Central,4477251,37285,35462,19407,12060,43161,158134,0.03531944,307426,311636,312445,931507,0.2080533345126284,1089641,0.243372775,24,13,82,18.5,63.5,37,0,10.5,52.5,24,24,12.83333333,81.75,19.16666667,64.66666667,38.33333333,0,10.5,50.83333333,33.564814814444446,,,,,,,,,,,
2020,22,LA,South,4645318,3905,1910,1877,3229,6657,36855,0.007933795,70788,71782,71766,214336,0.046140221186149154,251191,0.054074016,23.5,13.5,78,19.5,64,57,0,13.5,60.5,23.5,22.83333333,13.58333333,78.66666667,19.75,66.08333333,58.25,0,10.5,56,36.18518518444444,,,,,,,,,,,
2020,25,MA,Atlantic,6893574,1411,1136,480,1498,1643,25002,0.003626856,48208,48698,49379,146285,0.021220487369831672,171287,0.024847343,26.5,13,80.5,19.5,61.5,55.5,9,14.5,65.5,26.5,26.41666667,12.91666667,78.66666667,20,59.91666667,55.5,9.25,13.83333333,57.08333333,37.06481481555556,,,,,,,,,,,
2020,26,MI,Central,9966555,45728,40538,28337,32610,61288,231825,0.023260294053461802,448192,440039,447439,1335670,0.13401521388283114,1567495,0.157275508,25,11,81.5,18.5,56.5,37.5,1.5,15,60.5,25,24,11.66666667,80.58333333,18.91666667,59.75,38,2,14,56.91666667,33.98148148222222,,,,,,,,,,,
2020,27,MN,Central,5657342,147723,107509,48537,24956,126047,321072,0.056753154,633426,611738,632792,1877956,0.3319502338730803,2199028,0.388703388,27.5,15,83.5,19,64.5,51.5,0,12,51,27.5,27.5,14.91666667,83.41666667,19,66.91666667,52.33333333,0,12.75,47,35.98148148222222,,,,,,,,,,,
2020,28,MS,South,2966786,17733,14276,20986,12175,29877,108237,0.036482915,194730,203858,203674,602262,0.2030014972431446,710499,0.239484412,25.5,14,80.5,20,69,32.5,0,0,45.5,25.5,25.5,14.33333333,80.33333333,20,70.41666667,34.16666667,0,6.166666667,42.83333333,32.638888888555556,,,,,,,,,,,
2020,29,MO,Central,6151548,10941,6641,7338,13217,25149,83494,0.013572843778509085,162705,164233,164187,491125,0.079837628,574619,0.093410472,25.5,14,83,20,66.5,42,0,14,56.5,25.5,25.75,14.16666667,83.16666667,20.08333333,68.66666667,41.25,0,13.16666667,53.25,35.500000001111104,,,,,,,,,,,
2020,30,MT,West Pacific,1080577,29744,14165,7246,6425,23202,75325,0.069708128,147983,146391,148131,442505,0.40950806837458137,517830,0.479216197,24.5,15,78.5,20.5,65,38.5,0,0,0,20.5,24.75,15.41666667,81.5,20.08333333,69,34.5,0,0,14.33333333,28.842592592222225,,,,,,,,,,,
2020,31,NE,Central,1937552,4713,4264,1196,3825,7119,32588,0.016819161498633328,56663,56488,59257,172408,0.088982386,204996,0.105801548,26.5,13.5,88.5,20,69,38.5,0,0,32.5,26.5,27.66666667,14.16666667,88.91666667,21.41666667,71.58333333,39.16666667,0,0,40.16666667,33.675925927777776,,,,,,,,,,,
2020,32,NV,West Pacific,3138259,2236,1929,666,1123,2395,17485,0.005571561,30387,32832,32805,96024,0.030597857,113509,0.036169418,26.5,16.5,92.5,22.5,72.5,53,0,11.5,43,26.5,26.5,16.5,91.75,22.75,72.83333333,53.75,0,7.916666667,42.83333333,37.2037037,,,,,,,,,,,
